,Tree_ID,Year,Dist_west,Dist_south,Sp,Sp_code,En.Un,Block_new,Lat,Long,Class,Status2,DBH.y,DBH_mean
646,1047,1988,17.7,550.2,F,1,Enclosed,27,50.85580121,-1.531854288,30,1,NA,26
647,1047,1996,17.7,550.2,F,1,Enclosed,27,50.85580121,-1.531854288,30,1,NA,29
648,1047,2014,17.7,550.2,F,NA,Enclosed,27,50.86059371,-1.536646793,40,0,NA,34.69577759
649,1047U,1959,7.6,293.1,I,NA,Unenclosed,65,50.85229257,-1.528642097,10,1,1,1
654,1048,1959,18,547.7,I,3,Enclosed,27,50.85582371,-1.531856988,10,1,4.25,4.25
656,1048,1964,18,547.7,I,3,Enclosed,27,50.85582371,-1.531856988,10,1,NA,3
661,1048U,1959,4.7,292.65,I,NA,Unenclosed,65,50.85231867,-1.528646147,10,1,5,5
662,1048U,1964,4.7,292.65,I,NA,Unenclosed,65,50.85231867,-1.528646147,10,1,NA,6
666,1049,1959,18,548.3,F,1,Enclosed,27,50.85581831,-1.531856988,10,1,7.6,7.6
673,1049U,1959,4.7,292.7,I,NA,Unenclosed,65,50.85231867,-1.528645697,10,1,4.5,4.5
674,1049U,1964,4.7,292.7,I,NA,Unenclosed,65,50.85231867,-1.528645697,10,1,NA,6
676,104U,1959,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,4,4
677,104U,1964,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,4.5
678,104U,1999,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,20,1,NA,10.3
682,105,1959,19.1,43.8,A,5,Enclosed,2,50.86035881,-1.531866888,10,1,2.25,2.25
683,105,1964,19.1,43.8,A,5,Enclosed,2,50.86035881,-1.531866888,10,1,NA,2.7
690,1050,1959,18,556.8,I,3,Enclosed,27,50.8557418,-1.531856988,10,1,4.15,4.15
692,1050,1964,18,556.8,I,3,Enclosed,27,50.8557418,-1.531856988,10,0,NA,2
697,1050U,1959,1.2,292.1,I,NA,Unenclosed,65,50.85235017,-1.528651097,10,1,7.5,7.5
698,1050U,1964,1.2,292.1,I,NA,Unenclosed,65,50.85235017,-1.528651097,10,1,NA,8
699,1050U,1999,1.2,292.1,I,NA,Unenclosed,65,50.85235017,-1.528651097,20,1,NA,11.8
703,1051,1959,18.2,540.7,I,3,Enclosed,27,50.85588671,-1.531858788,10,1,6.75,6.75
704,1051,1964,18.2,540.7,I,3,Enclosed,27,50.85588671,-1.531858788,10,1,NA,7
705,1051,1984,18.2,540.7,I,3,Enclosed,27,50.85588671,-1.531858788,10,1,NA,7.6
706,1051,1988,18.2,540.7,I,3,Enclosed,27,50.85588671,-1.531858788,10,1,NA,6.7
707,1051,1996,18.2,540.7,I,3,Enclosed,27,50.85588671,-1.531858788,10,1,NA,7.3
708,1051,2014,18.2,540.7,I,NA,Enclosed,27,50.86058921,-1.536561293,10,1,NA,8.276057041
709,1051U,1959,1.35,292.3,I,NA,Unenclosed,65,50.85234882,-1.528649297,10,1,5.5,5.5
710,1051U,1964,1.35,292.3,I,NA,Unenclosed,65,50.85234882,-1.528649297,10,1,NA,6
715,1052,1959,18.2,540.7,I,3.01,Enclosed,27,50.85588671,-1.531858788,10,1,4.75,4.75
716,1052,1964,18.2,540.7,I,3.01,Enclosed,27,50.85588671,-1.531858788,10,1,NA,6
717,1052,1984,18.2,540.7,I,3.01,Enclosed,27,50.85588671,-1.531858788,10,1,NA,6
718,1052,1988,18.2,540.7,I,3.01,Enclosed,27,50.85588671,-1.531858788,10,1,NA,6.1
719,1052,1996,18.2,540.7,I,3.01,Enclosed,27,50.85588671,-1.531858788,10,1,NA,7.3
720,1052,2014,18.2,540.7,I,NA,Enclosed,27,50.86058921,-1.536561293,10,1,NA,7.639437268
721,1052U,1959,1.2,292.1,I,NA,Unenclosed,65,50.85235017,-1.528651097,10,0,2,2
731,1053,1996,18.2,540.7,I,3.02,Enclosed,27,50.85588671,-1.531858788,10,1,NA,2.5
733,1053U,1959,1.2,292.1,I,NA,Unenclosed,65,50.85235017,-1.528651097,10,0,1.5,1.5
739,1054,1959,18.2,541.3,F,1,Enclosed,27,50.85588131,-1.531858788,20,1,17.75,17.75
740,1054,1964,18.2,541.3,F,1,Enclosed,27,50.85588131,-1.531858788,20,1,NA,18
741,1054,1984,18.2,541.3,F,1,Enclosed,27,50.85588131,-1.531858788,30,1,NA,22.9
742,1054,1988,18.2,541.3,F,1,Enclosed,27,50.85588131,-1.531858788,30,1,NA,23.5
743,1054,1996,18.2,541.3,F,1,Enclosed,27,50.85588131,-1.531858788,30,1,NA,27.4
744,1054,2014,18.2,541.3,F,NA,Enclosed,27,50.86058921,-1.536566693,40,1,NA,35.96901714
745,1054U,1959,9.7,291.8,I,NA,Unenclosed,65,50.85227367,-1.528653797,10,1,6,6
746,1054U,1964,9.7,291.8,I,NA,Unenclosed,65,50.85227367,-1.528653797,10,1,NA,6
750,1055,1959,18.2,547.8,F,1,Enclosed,27,50.85582281,-1.531858788,10,1,4.8,4.8
757,1055U,1959,8.4,290.1,F,NA,Unenclosed,65,50.85228537,-1.528669097,30,1,24,24
758,1055U,1964,8.4,290.1,F,NA,Unenclosed,65,50.85228537,-1.528669097,30,1,NA,24
759,1055U,1999,8.4,290.1,F,NA,Unenclosed,65,50.85228537,-1.528669097,40,1,NA,34.4
763,1056,1959,18.3,547.2,F,1,Enclosed,27,50.85582821,-1.531859688,NA,0,3.2,3.2
769,1056U,1959,8,290.5,I,NA,Unenclosed,65,50.85228897,-1.528665497,10,1,4.5,4.5
770,1056U,1964,8,290.5,I,NA,Unenclosed,65,50.85228897,-1.528665497,10,1,NA,5
774,1057,1959,18.3,549.2,F,1,Enclosed,27,50.85581021,-1.531859688,10,0,7.3,7.3
781,1057U,1959,6.1,289.5,I,NA,Unenclosed,65,50.85230607,-1.528674497,20,1,11,11
782,1057U,1964,6.1,289.5,I,NA,Unenclosed,65,50.85230607,-1.528674497,20,1,NA,11
787,1058,1959,18.3,551.2,F,1,Enclosed,27,50.85579221,-1.531859688,30,1,27,27
788,1058,1964,18.3,551.2,F,1,Enclosed,27,50.85579221,-1.531859688,30,1,NA,27
789,1058,1984,18.3,551.2,F,1,Enclosed,27,50.85579221,-1.531859688,30,1,NA,29
790,1058,1988,18.3,551.2,F,1,Enclosed,27,50.85579221,-1.531859688,40,1,NA,30.3
791,1058,1996,18.3,551.2,F,1,Enclosed,27,50.85579221,-1.531859688,40,1,NA,31.2
792,1058,2014,18.3,551.2,F,NA,Enclosed,27,50.86058831,-1.536655793,40,1,NA,35.96901714
793,1058U,1959,9.5,289.5,I,NA,Unenclosed,65,50.85227547,-1.528674497,10,1,4.5,4.5
794,1058U,1964,9.5,289.5,I,NA,Unenclosed,65,50.85227547,-1.528674497,10,1,NA,5
798,1059,1959,18.3,553.5,Q,2,Enclosed,27,50.85577151,-1.531859688,120,1,100.5,100.5
800,1059,1964,18.3,553.5,Q,2,Enclosed,27,50.85577151,-1.531859688,120,1,NA,103
801,1059,1984,18.3,553.5,Q,2,Enclosed,27,50.85577151,-1.531859688,120,1,NA,101.5
802,1059,1988,18.3,553.5,Q,2,Enclosed,27,50.85577151,-1.531859688,100,1,NA,99.7
803,1059,1996,18.3,553.5,Q,2,Enclosed,27,50.85577151,-1.531859688,120,1,NA,101.9
804,1059,2014,18.3,553.5,Q,NA,Enclosed,27,50.86058831,-1.536676493,120,1,NA,102.6549383
805,1059U,1959,9.2,289.3,F,NA,Unenclosed,65,50.85227817,-1.528676297,10,0,2.5,2.5
808,105U,1959,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,1,1
809,105U,1964,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,1.5
810,105U,1999,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,3.8
815,106,1964,19.3,41.6,I,3,Enclosed,2,50.86037861,-1.531868688,10,1,NA,0.7
822,1060,1959,18.5,541.8,F,1,Enclosed,27,50.85587681,-1.531861488,20,1,14,14
824,1060,1964,18.5,541.8,F,1,Enclosed,27,50.85587681,-1.531861488,20,0,NA,14
829,1060U,1959,6,288,I,NA,Unenclosed,65,50.85230697,-1.528687997,10,1,6.5,6.5
830,1060U,1964,6,288,I,NA,Unenclosed,65,50.85230697,-1.528687997,10,1,NA,7
835,1061,1959,19,544.5,I,3,Enclosed,27,50.85585251,-1.531865988,10,1,7.3,7.3
836,1061,1964,19,544.5,I,3,Enclosed,27,50.85585251,-1.531865988,10,1,NA,7
837,1061,1984,19,544.5,I,3,Enclosed,27,50.85585251,-1.531865988,20,1,NA,10.5
838,1061,1988,19,544.5,I,3,Enclosed,27,50.85585251,-1.531865988,20,1,NA,11.3
839,1061,1996,19,544.5,I,3,Enclosed,27,50.85585251,-1.531865988,20,1,NA,13.7
840,1061,2014,19,544.5,I,NA,Enclosed,27,50.86058201,-1.536595493,20,1,NA,18.14366351
841,1061U,1959,3.6,289.1,I,NA,Unenclosed,65,50.85232857,-1.528678097,10,1,2,2
846,1062,1959,19,548.4,I,3,Enclosed,27,50.85581741,-1.531865988,10,1,6.4,6.4
853,1062U,1959,2.8,288.9,I,NA,Unenclosed,65,50.85233577,-1.528679897,10,0,2,2
860,1063,1964,19.1,542,I,3,Enclosed,27,50.85587501,-1.531866888,10,NA,NA,5.5
865,1063U,1959,3.5,290.2,I,NA,Unenclosed,65,50.85232947,-1.528668197,10,0,4.5,4.5
870,1064,1959,19.2,549.4,I,3,Enclosed,27,50.85580841,-1.531867788,10,1,5.7,5.7
877,1064U,1959,1.1,288.8,F,NA,Unenclosed,65,50.85235107,-1.528680797,50,1,48,48
878,1064U,1964,1.1,288.8,F,NA,Unenclosed,65,50.85235107,-1.528680797,70,1,NA,60
879,1064U,1999,1.1,288.8,F,NA,Unenclosed,65,50.85235107,-1.528680797,60,0,NA,50
883,1065,1959,19.3,545.5,I,3,Enclosed,27,50.85584351,-1.531868688,NA,0,2.5,2.5
889,1065U,1959,1.4,290,I,NA,Unenclosed,65,50.85234837,-1.528669997,10,1,1,1
895,1066,1959,19.5,546.6,I,3,Enclosed,27,50.85583361,-1.531870488,NA,0,2.2,2.2
901,1066U,1959,1,290.7,I,NA,Unenclosed,65,50.85235197,-1.528663697,10,0,3,3
906,1067,1959,19.5,547.7,Q,2,Enclosed,27,50.85582371,-1.531870488,10,0,3.2,3.2
913,1067U,1959,0.9,290.1,I,NA,Unenclosed,65,50.85235287,-1.528669097,10,1,5.5,5.5
914,1067U,1964,0.9,290.1,I,NA,Unenclosed,65,50.85235287,-1.528669097,10,1,NA,7
919,1068,1959,19.5,555.3,I,3,Enclosed,27,50.85575531,-1.531870488,10,1,7.8,7.8
920,1068,1964,19.5,555.3,I,3,Enclosed,27,50.85575531,-1.531870488,10,1,NA,7
921,1068,1984,19.5,555.3,I,3,Enclosed,27,50.85575531,-1.531870488,10,1,NA,8
922,1068,1988,19.5,555.3,I,3,Enclosed,27,50.85575531,-1.531870488,10,1,NA,8.5
923,1068,1996,19.5,555.3,I,3,Enclosed,27,50.85575531,-1.531870488,10,1,NA,9.5
925,1068U,1959,2.2,286.6,I,NA,Unenclosed,65,50.85234117,-1.528700597,10,1,6.5,6.5
926,1068U,1964,2.2,286.6,I,NA,Unenclosed,65,50.85234117,-1.528700597,10,1,NA,7
930,1069,1959,19.5,558.5,I,3,Enclosed,27,50.8557265,-1.531870488,10,1,8.6,8.6
932,1069,1964,19.5,558.5,I,3,Enclosed,27,50.8557265,-1.531870488,10,1,NA,8.6
933,1069,1984,19.5,558.5,I,3,Enclosed,27,50.8557265,-1.531870488,10,1,NA,8.6
934,1069,1988,19.5,558.5,I,3,Enclosed,27,50.8557265,-1.531870488,10,1,NA,8.7
935,1069,1996,19.5,558.5,I,3,Enclosed,27,50.8557265,-1.531870488,10,1,NA,9.9
936,1069,2014,19.5,558.5,I,NA,Enclosed,27,50.86057751,-1.536721493,20,NA,NA,11.14084602
937,1069U,1959,0.9,286.7,I,NA,Unenclosed,65,50.85235287,-1.528699697,10,1,6,6
938,1069U,1964,0.9,286.7,I,NA,Unenclosed,65,50.85235287,-1.528699697,10,1,NA,7
940,106U,1959,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,1,1
941,106U,1964,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,1.5
942,106U,1999,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,2.9
946,107,1959,19.7,43.3,A,5,Enclosed,2,50.86036331,-1.531872288,10,1,1.25,1.25
947,107,1964,19.7,43.3,A,5,Enclosed,2,50.86036331,-1.531872288,10,1,NA,2.1
954,1070,1959,19.7,549.7,I,3,Enclosed,27,50.85580571,-1.531872288,10,1,5.7,5.7
961,1070U,1959,5.9,287.1,I,NA,Unenclosed,65,50.85230787,-1.528696097,10,1,2.5,2.5
962,1070U,1964,5.9,287.1,I,NA,Unenclosed,65,50.85230787,-1.528696097,10,1,NA,8
967,1071,1959,19.8,558.8,I,3,Enclosed,27,50.8557238,-1.531873188,NA,0,1,1
983,1072,1996,21,542.2,Q,2,Enclosed,27,50.85587321,-1.531883988,70,1,NA,67.2
984,1072,2014,21,542.2,Q,NA,Enclosed,27,50.86056401,-1.536574793,70,NA,NA,67.9591607
985,1072U,1959,5.9,287.1,I,NA,Unenclosed,65,50.85230787,-1.528696097,10,1,2.5,2.5
995,1073,1996,-0.6,576.8,F,1,Enclosed,28,50.8555618,-1.531689588,30,1,NA,28
997,1073U,1959,8,286,Cr,NA,Unenclosed,65,50.85228897,-1.528705997,10,1,5.5,5.5
1003,1074,1959,0.2,576.6,I,3,Enclosed,28,50.8555636,-1.531696788,NA,0,0.3,0.3
1009,1074U,1959,4.5,284.2,I,NA,Unenclosed,65,50.85232047,-1.528722197,20,1,11.5,11.5
1010,1074U,1964,4.5,284.2,I,NA,Unenclosed,65,50.85232047,-1.528722197,20,1,NA,12
1015,1075,1959,2,579.2,I,3,Enclosed,28,50.8555402,-1.531712988,NA,0,0.5,0.5
1021,1075U,1959,0.4,285,I,NA,Unenclosed,65,50.85235737,-1.528714997,20,1,12.5,12.5
1022,1075U,1964,0.4,285,I,NA,Unenclosed,65,50.85235737,-1.528714997,20,1,NA,13
1045,1077U,1959,3.4,281.5,I,NA,Unenclosed,65,50.85233037,-1.528746497,10,1,8,8
1046,1077U,1964,3.4,281.5,I,NA,Unenclosed,65,50.85233037,-1.528746497,10,1,NA,9
1050,1078,1959,4.7,564.3,I,3,Enclosed,28,50.8556743,-1.531737288,10,1,0.5,0.5
1052,1078,1964,4.7,564.3,I,3,Enclosed,28,50.8556743,-1.531737288,10,1,NA,0.5
1057,1078U,1959,3.4,281.5,I,NA,Unenclosed,65,50.85233037,-1.528746497,10,1,4.5,4.5
1062,1079,1959,5.2,561.9,Q,2,Enclosed,28,50.8556959,-1.531741788,60,0,51.33333333,51.33333333
1064,1079,1964,5.2,561.9,Q,2,Enclosed,28,50.8556959,-1.531741788,50,0,NA,47
1069,1079U,1959,3.4,281.5,I,NA,Unenclosed,65,50.85233037,-1.528746497,10,1,2,2
1074,107U,1999,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,2.4
1078,108,1959,19.7,47.5,I,3,Enclosed,2,50.86032551,-1.531872288,10,1,3,3
1079,108,1964,19.7,47.5,I,3,Enclosed,2,50.86032551,-1.531872288,10,1,NA,3
1088,1080,1964,5.2,568.2,I,3,Enclosed,28,50.8556392,-1.531741788,10,1,NA,0.3
1093,1080U,1959,2,282.9,I,NA,Unenclosed,65,50.85234297,-1.528733897,10,1,6.5,6.5
1094,1080U,1964,2,282.9,I,NA,Unenclosed,65,50.85234297,-1.528733897,10,1,NA,8
1098,1081,1959,5.3,577.2,F,1,Enclosed,28,50.8555582,-1.531742688,30,1,24.33333333,24.33333333
1100,1081,1964,5.3,577.2,F,1,Enclosed,28,50.8555582,-1.531742688,30,1,NA,27
1101,1081,1984,5.3,577.2,F,1,Enclosed,28,50.8555582,-1.531742688,40,1,NA,31.8
1102,1081,1988,5.3,577.2,F,1,Enclosed,28,50.8555582,-1.531742688,40,1,NA,32.6
1105,1081U,1959,2.1,282.1,I,NA,Unenclosed,65,50.85234207,-1.528741097,10,1,2,2
1106,1081U,1964,2.1,282.1,I,NA,Unenclosed,65,50.85234207,-1.528741097,10,1,NA,2
1110,1082,1959,5.6,579.4,I,3,Enclosed,28,50.8555384,-1.531745388,10,1,0.5,0.5
1112,1082,1964,5.6,579.4,I,3,Enclosed,28,50.8555384,-1.531745388,10,1,NA,0.7
1117,1082U,1959,2.6,281.9,I,NA,Unenclosed,65,50.85233757,-1.528742897,10,1,4.5,4.5
1129,1083U,1959,0.5,280.8,I,NA,Unenclosed,65,50.85235647,-1.528752797,20,1,14,14
1130,1083U,1964,0.5,280.8,I,NA,Unenclosed,65,50.85235647,-1.528752797,20,1,NA,12
1134,1084,1959,6.2,563.8,F,1,Enclosed,28,50.8556788,-1.531750788,10,1,4,4
1136,1084,1964,6.2,563.8,F,1,Enclosed,28,50.8556788,-1.531750788,10,1,NA,3.5
1137,1084,1984,6.2,563.8,F,1,Enclosed,28,50.8556788,-1.531750788,10,1,NA,6.4
1141,1084U,1959,0.7,280.4,I,NA,Unenclosed,65,50.85235467,-1.528756397,10,0,4,4
1145,1085,1959,6.3,577.7,F,1,Enclosed,28,50.8555537,-1.531751688,30,1,23.66666667,23.66666667
1148,1085,1964,6.3,577.7,F,1,Enclosed,28,50.8555537,-1.531751688,30,1,NA,25
1149,1085,1984,6.3,577.7,F,1,Enclosed,28,50.8555537,-1.531751688,40,1,NA,32.8
1153,1085U,1959,10.5,297.6,I,NA,Unenclosed,65,50.85226647,-1.528601597,20,1,11.5,11.5
1154,1085U,1964,10.5,297.6,I,NA,Unenclosed,65,50.85226647,-1.528601597,20,1,NA,12
1155,1085U,1999,10.5,297.6,I,NA,Unenclosed,65,50.85226647,-1.528601597,20,0,NA,10.5
1157,1086,1959,6.7,574.4,F,1,Enclosed,28,50.8555834,-1.531755288,10,1,1.833333333,1.833333333
1165,1086U,1959,10.5,297.6,I,NA,Unenclosed,65,50.85226647,-1.528601597,10,1,4.5,4.5
1170,1087,1959,6.8,573.8,F,1,Enclosed,28,50.8555888,-1.531756188,10,1,3.666666667,3.666666667
1172,1087,1964,6.8,573.8,F,1,Enclosed,28,50.8555888,-1.531756188,10,1,NA,3.5
1177,1087U,1959,11.1,297.7,F,NA,Unenclosed,65,50.85226107,-1.528600697,20,1,12,12
1178,1087U,1964,11.1,297.7,F,NA,Unenclosed,65,50.85226107,-1.528600697,20,1,NA,13
1179,1087U,1999,11.1,297.7,F,NA,Unenclosed,65,50.85226107,-1.528600697,30,1,NA,23.9
1182,1088,1959,7,569.7,F,1,Enclosed,28,50.8556257,-1.531757988,10,1,3.866666667,3.866666667
1184,1088,1964,7,569.7,F,1,Enclosed,28,50.8556257,-1.531757988,10,1,NA,3
1189,1088U,1959,11,298.7,I,NA,Unenclosed,65,50.85226197,-1.528591697,10,1,2.5,2.5
1194,1089,1959,7.5,571.6,F,1,Enclosed,28,50.8556086,-1.531762488,30,1,20,20
1196,1089,1964,7.5,571.6,F,1,Enclosed,28,50.8556086,-1.531762488,20,1,NA,18
1197,1089,1984,7.5,571.6,F,1,Enclosed,28,50.8556086,-1.531762488,30,1,NA,20.7
1198,1089,1988,7.5,571.6,F,1,Enclosed,28,50.8556086,-1.531762488,20,1,NA,17.9
1199,1089,1996,7.5,571.6,F,1,Enclosed,28,50.8556086,-1.531762488,30,1,NA,25.8
1200,1089,2014,7.5,571.6,F,NA,Enclosed,28,50.86068551,-1.536839393,30,1,NA,29.76197436
1201,1089U,1959,13.5,298,Qr,NA,Unenclosed,65,50.85223947,-1.528597997,NA,1,143,143
1202,1089U,1964,13.5,298,Qr,NA,Unenclosed,65,50.85223947,-1.528597997,NA,1,NA,150
1204,108U,1959,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,2,2
1205,108U,1964,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,1,NA,2.5
1206,108U,1999,3.9,39.2,I,NA,Unenclosed,52,50.85232587,-1.5309272,10,0,NA,3.8
1210,109,1959,19.9,44,A,5,Enclosed,2,50.86035701,-1.531874088,NA,0,2,2
1218,1090,1959,7.6,571.4,F,1,Enclosed,28,50.8556104,-1.531763388,20,1,18.66666667,18.66666667
1220,1090,1964,7.6,571.4,F,1,Enclosed,28,50.8556104,-1.531763388,20,1,NA,18
1221,1090,1984,7.6,571.4,F,1,Enclosed,28,50.8556104,-1.531763388,20,1,NA,19.7
1222,1090,1988,7.6,571.4,F,1,Enclosed,28,50.8556104,-1.531763388,30,0,NA,20
1225,1090U,1959,14.5,297.9,F,NA,Unenclosed,65,50.85223047,-1.528598897,10,1,2,2
1226,1090U,1964,14.5,297.9,F,NA,Unenclosed,65,50.85223047,-1.528598897,10,1,NA,3
1227,1090U,1999,14.5,297.9,F,NA,Unenclosed,65,50.85223047,-1.528598897,20,1,NA,10.5
1231,1091,1959,7.7,565.9,F,1,Enclosed,28,50.8556599,-1.531764288,20,1,13,13
1232,1091,1964,7.7,565.9,F,1,Enclosed,28,50.8556599,-1.531764288,20,0,NA,12
1237,1091U,1959,14.3,297.5,I,NA,Unenclosed,65,50.85223227,-1.528602497,10,1,1,1
1242,1092,1959,8.1,560.5,F,1,Enclosed,28,50.8557085,-1.531767888,20,1,17.33333333,17.33333333
1244,1092,1964,8.1,560.5,F,1,Enclosed,28,50.8557085,-1.531767888,20,1,NA,19
1245,1092,1984,8.1,560.5,F,1,Enclosed,28,50.8557085,-1.531767888,30,1,NA,20.1
1249,1092U,1959,13.6,297.3,I,NA,Unenclosed,65,50.85223857,-1.528604297,10,1,7,7
1250,1092U,1964,13.6,297.3,I,NA,Unenclosed,65,50.85223857,-1.528604297,10,1,NA,5
1254,1093,1959,8.1,573.1,F,1,Enclosed,28,50.8555951,-1.531767888,20,1,16,16
1256,1093,1964,8.1,573.1,F,1,Enclosed,28,50.8555951,-1.531767888,20,1,NA,16
1257,1093,1984,8.1,573.1,F,1,Enclosed,28,50.8555951,-1.531767888,20,1,NA,17.2
1261,1093U,1959,13,297.7,I,NA,Unenclosed,65,50.85224397,-1.528600697,10,1,6.5,6.5
1262,1093U,1964,13,297.7,I,NA,Unenclosed,65,50.85224397,-1.528600697,10,1,NA,6
1265,1094,1959,8.3,570.8,F,1,Enclosed,28,50.8556158,-1.531769688,40,1,30,30
1268,1094,1964,8.3,570.8,F,1,Enclosed,28,50.8556158,-1.531769688,40,1,NA,31
1269,1094,1984,8.3,570.8,F,1,Enclosed,28,50.8556158,-1.531769688,40,1,NA,34.1
1270,1094,1988,8.3,570.8,F,1,Enclosed,28,50.8556158,-1.531769688,40,0,NA,34
1273,1094U,1959,12.6,297.1,I,NA,Unenclosed,65,50.85224757,-1.528606097,10,0,4,4
1279,1095,1959,8.8,569.2,I,3,Enclosed,28,50.8556302,-1.531774188,NA,0,16.25,16.25
1285,1095U,1959,12.4,297.8,I,NA,Unenclosed,65,50.85224937,-1.528599797,10,1,4.5,4.5
1286,1095U,1964,12.4,297.8,I,NA,Unenclosed,65,50.85224937,-1.528599797,10,1,NA,6
1291,1096,1959,8.8,569.2,I,3.01,Enclosed,28,50.8556302,-1.531774188,20,1,13.16666667,13.16666667
1302,1097,1959,8.8,569.2,I,3.02,Enclosed,28,50.8556302,-1.531774188,10,1,8.166666667,8.166666667
1304,1097,1964,8.8,569.2,I,3.02,Enclosed,28,50.8556302,-1.531774188,20,1,NA,12
1305,1097,1984,8.8,569.2,I,3.02,Enclosed,28,50.8556302,-1.531774188,20,1,NA,15.6
1306,1097,1988,8.8,569.2,I,3.02,Enclosed,28,50.8556302,-1.531774188,20,1,NA,15.7
1307,1097,1996,8.8,569.2,I,3.02,Enclosed,28,50.8556302,-1.531774188,20,0,NA,15.3
1308,1097,2014,8.8,569.2,I,NA,Enclosed,28,50.86067381,-1.536817793,20,0,NA,15.11971959
1311,1097U,1999,12,298.7,B,NA,Unenclosed,65,50.85225297,-1.528591697,10,1,NA,3
1314,1098,1959,8.8,569.2,I,3.03,Enclosed,28,50.8556302,-1.531774188,10,1,4.75,4.75
1316,1098,1964,8.8,569.2,I,3.03,Enclosed,28,50.8556302,-1.531774188,10,1,NA,6
1323,1098U,1999,12.1,298.6,B,NA,Unenclosed,65,50.85225207,-1.528592597,10,1,NA,2.2
1325,1099,1959,8.8,573.6,F,1,Enclosed,28,50.8555906,-1.531774188,20,1,12.16666667,12.16666667
1328,1099,1964,8.8,573.6,F,1,Enclosed,28,50.8555906,-1.531774188,20,1,NA,13
1329,1099,1984,8.8,573.6,F,1,Enclosed,28,50.8555906,-1.531774188,20,1,NA,16.6
1330,1099,1988,8.8,573.6,F,1,Enclosed,28,50.8555906,-1.531774188,20,1,NA,18
1331,1099,1996,8.8,573.6,F,1,Enclosed,28,50.8555906,-1.531774188,30,1,NA,21.3
1332,1099,2014,8.8,573.6,F,NA,Enclosed,28,50.86067381,-1.536857393,30,1,NA,28.96619964
1335,1099U,1999,12.1,298.7,I,NA,Unenclosed,65,50.85225207,-1.528591697,10,1,NA,0.3
1336,109U,1959,5.6,39.7,I,NA,Unenclosed,52,50.85231057,-1.5309227,10,1,5,5
1337,109U,1964,5.6,39.7,I,NA,Unenclosed,52,50.85231057,-1.5309227,10,1,NA,5.5
1341,10U,1999,2.8,4.1,B,NA,Unenclosed,51,50.85233577,-1.5312431,10,1,NA,3.5
1346,11,1964,16.7,5.3,F,1,Enclosed,0,50.86070531,-1.531845288,10,1,NA,0.9
1355,110,1964,0.6,75.7,A,5,Enclosed,3,50.86007171,-1.531700388,10,1,NA,0.3
1363,1100,1959,9.2,572,Q,2,Enclosed,28,50.855605,-1.531777788,90,1,81,81
1364,1100,1964,9.2,572,Q,2,Enclosed,28,50.855605,-1.531777788,100,1,NA,90
1365,1100,1984,9.2,572,Q,2,Enclosed,28,50.855605,-1.531777788,100,1,NA,96.1
1366,1100,1988,9.2,572,Q,2,Enclosed,28,50.855605,-1.531777788,100,1,NA,99.9
1367,1100,1996,9.2,572,Q,2,Enclosed,28,50.855605,-1.531777788,120,1,NA,101.5
1368,1100,2014,9.2,572,Q,NA,Enclosed,28,50.86067021,-1.536842993,100,1,NA,97.08451529
1375,1101,1959,9.3,569.4,F,1,Enclosed,28,50.8556284,-1.531778688,20,1,14,14
1376,1101,1964,9.3,569.4,F,1,Enclosed,28,50.8556284,-1.531778688,20,0,NA,13
1381,1101U,1959,11,293,I,NA,Unenclosed,65,50.85226197,-1.528642997,10,0,4,4
1382,1101U,1964,11,293,I,NA,Unenclosed,65,50.85226197,-1.528642997,10,0,NA,5
1385,1102,1959,9.7,560.8,F,1,Enclosed,28,50.8557058,-1.531782288,30,1,22,22
1388,1102,1964,9.7,560.8,F,1,Enclosed,28,50.8557058,-1.531782288,30,1,NA,23
1389,1102,1984,9.7,560.8,F,1,Enclosed,28,50.8557058,-1.531782288,30,1,NA,26.4
1390,1102,1988,9.7,560.8,F,1,Enclosed,28,50.8557058,-1.531782288,30,1,NA,27.7
1391,1102,1996,9.7,560.8,F,1,Enclosed,28,50.8557058,-1.531782288,30,1,NA,29.3
1392,1102,2014,9.7,560.8,F,NA,Enclosed,28,50.86066571,-1.536742193,40,1,NA,34.37746771
1393,1102U,1959,13.5,291.1,I,NA,Unenclosed,65,50.85223947,-1.528660097,20,1,12,12
1394,1102U,1964,13.5,291.1,I,NA,Unenclosed,65,50.85223947,-1.528660097,20,1,NA,12
